Id,Name,Tax category,Created at,Updated at,Organization,Uuid
2090,Portelas Proparts,5,2025-01-10 19:48:34 UTC,2025-01-10 19:48:34 UTC,1,chin_c18fc106-cec9-44fe-9d90-8e91c17495f5
2089,Body Art Gallery,5,2025-01-10 19:47:52 UTC,2025-01-10 19:47:52 UTC,1,chin_fe3a797e-340c-4c6e-8416-e758261b6a9e
2088,Essential Organics,5,2025-01-10 19:47:23 UTC,2025-01-10 19:47:23 UTC,1,chin_ce3d8262-e94c-4554-967c-44d29ea234ee
2087,Colmado López,5,2025-01-10 19:41:27 UTC,2025-01-10 19:41:27 UTC,1,chin_2dd83dc4-8fd7-40db-ba3f-c0279e64a0d6
2086,Pagoda China,3,2025-01-10 19:40:55 UTC,2025-01-10 19:40:55 UTC,1,chin_7fa512cd-32f4-47fb-94db-9555741034d0
2085,Olive Garden,7,2025-01-10 01:49:23 UTC,2025-01-10 01:49:23 UTC,2,chin_a5f9a7e9-8080-4170-9a45-07dfe3cecba6
2084,Farmacias Revilla,7,2025-01-10 01:48:58 UTC,2025-01-10 01:48:58 UTC,2,chin_f6c24235-22eb-495c-9002-5f0af1b65a63
2083,Asados Gaby Dana,7,2025-01-10 01:48:35 UTC,2025-01-10 01:48:35 UTC,2,chin_34f81e22-25c5-4074-ac71-bc4368af99d6
2082,Café Berlin,3,2024-12-31 23:50:32 UTC,2024-12-31 23:50:32 UTC,1,chin_1f3d8362-ca6c-49b0-be81-2cd84adc97a4
2081,Super Colmado Altamira,5,2024-12-31 23:50:17 UTC,2024-12-31 23:50:17 UTC,1,chin_2a27b7d0-f30b-4d2e-b6cd-cceefdb53b4f
2080,Voilá Nail Salon,5,2024-12-31 23:49:55 UTC,2024-12-31 23:49:55 UTC,1,chin_cb124bed-3320-4f43-95b1-4074bdca9fa4
2079,FM Hair Salon,5,2024-12-31 23:49:39 UTC,2024-12-31 23:49:39 UTC,1,chin_ceb3f54e-3c4a-4d39-9cea-ffd4e51fc5eb
2078,Ferretería JRS,5,2024-12-31 23:49:18 UTC,2024-12-31 23:49:18 UTC,1,chin_49d1fa3d-09ea-4b3a-9a5c-d2834f3037f5
2077,Isola Restaurant,3,2024-12-31 23:49:02 UTC,2024-12-31 23:49:02 UTC,1,chin_ddbc6967-d79e-4bad-a51e-369748e35599
2076,La Pendejá,3,2024-12-31 23:48:42 UTC,2024-12-31 23:48:42 UTC,1,chin_44a1a3d2-8e70-4715-9293-9bc1fe3168e0
2075,La Cocina del Mini,3,2024-12-31 23:47:48 UTC,2024-12-31 23:47:48 UTC,1,chin_a7c63005-4b1b-4ad9-b2ec-56cb5ff86f6e
2074,Celia’s Cream,3,2024-12-31 23:47:31 UTC,2024-12-31 23:47:31 UTC,1,chin_a033821d-aa44-427a-a1a8-66544591f9ad
2073,Foster,7,2024-12-24 18:54:15 UTC,2024-12-24 18:54:15 UTC,2,chin_bacb03b1-7211-45e1-96ff-25eba1ada6b2
2072,La Tapatía,7,2024-12-24 18:54:00 UTC,2024-12-24 18:54:00 UTC,2,chin_a0c5852e-2dd0-46b2-9122-fa2b99ed4560
2071,Aria,7,2024-12-24 18:53:47 UTC,2024-12-24 18:53:47 UTC,2,chin_87896f6b-7e77-4ef0-b56e-862c1feb6e36
2070,Hamburguesas Vaqueras,7,2024-12-24 18:52:27 UTC,2024-12-24 18:52:27 UTC,2,chin_044527bc-181e-43b9-9c63-90878fd2aaf5
2069,Laboratorio Delgado Especializado,7,2024-12-24 18:52:13 UTC,2024-12-24 18:52:13 UTC,2,chin_3addbeea-0e51-4bee-9d95-c36528873ec4
2068,El Diez,7,2024-12-24 18:51:54 UTC,2024-12-24 18:51:54 UTC,2,chin_325e3a25-3752-47b7-aa39-d4b10a439315
2067,Wings 'N More,3,2024-12-24 17:23:32 UTC,2024-12-24 17:23:32 UTC,1,chin_f3b00b3e-6047-46c5-8929-22abf50ff78e
2066,Dream Coffee,3,2024-12-24 17:23:19 UTC,2024-12-24 17:23:19 UTC,1,chin_6a0d7294-6229-419e-914a-b6789e40e401
2065,Marketing Club PR,5,2024-12-20 18:56:39 UTC,2024-12-20 18:56:39 UTC,1,chin_b5df3a03-8d83-4a14-bff8-92cd3862f9f8
2064,Jasper Beads,5,2024-12-20 18:56:20 UTC,2024-12-20 18:56:20 UTC,1,chin_dcfdcdae-ca6f-44f7-81ac-10ed5a408bb4
2063,Café Con Suerte,3,2024-12-17 19:15:12 UTC,2024-12-17 19:15:12 UTC,1,chin_29e9293c-a127-4675-af3a-f3a90b7c541d
2062,Bunny Bubble Tea,3,2024-12-17 19:14:10 UTC,2024-12-17 19:14:10 UTC,1,chin_149c3824-2473-4ce9-b326-856122c0aa23
2061,Touch of Heaven Cupcakes and More,3,2024-12-17 19:13:51 UTC,2024-12-17 19:13:51 UTC,1,chin_6eec3aa2-098a-406f-9a97-37c1cfe9fc7b
2060,El Pizzarrón,3,2024-12-17 19:10:06 UTC,2024-12-17 19:10:06 UTC,1,chin_371ec486-204f-479c-9cd4-91ef477a683d
2059,Dulce Enrollo,3,2024-12-11 21:08:08 UTC,2024-12-11 21:08:08 UTC,1,chin_2a3b4381-0fcc-480e-8a8e-e164acc58f15
2058,Lazy Parrot Inn,5,2024-12-11 21:07:09 UTC,2024-12-11 21:07:09 UTC,1,chin_f3fb96c9-eef8-4979-af9a-1f0468e8bc95
2057,Marie’s Lashes,5,2024-12-11 21:06:43 UTC,2024-12-11 21:06:43 UTC,1,chin_e72ff6a5-fa34-4703-a0c9-4a3d98860aea
2056,Burgers and Ribs,3,2024-12-11 21:05:54 UTC,2024-12-11 21:05:54 UTC,1,chin_3a3ccbdc-ecc0-4345-ad9a-3f474b4d600c
2055,Café Kairos,3,2024-12-11 21:05:37 UTC,2024-12-11 21:05:37 UTC,1,chin_a050ab05-b07f-4c08-b8f5-98090d081c96
2054,Sweet Ann Cakes,3,2024-12-11 21:05:15 UTC,2024-12-11 21:05:15 UTC,1,chin_1674236a-8ddf-4797-98b2-1baaddc6495f
2053,Delicious Bakery and Cafe Spot,3,2024-12-06 20:52:41 UTC,2024-12-06 20:52:41 UTC,1,chin_33dbd469-90c3-4730-813d-e258a067d32d
2052,La Mía Pizza Bar & Grill,3,2024-12-04 02:49:04 UTC,2024-12-04 02:49:04 UTC,1,chin_afbcce8e-4231-4c80-b6c5-c047078df34c
2051,Dulces Sentidos Cakes,3,2024-12-01 00:43:47 UTC,2024-12-01 00:43:47 UTC,1,chin_13d8d965-1cfd-4e4a-8e61-bb747bb7cd6d
2050,Don Pello Pizzería,3,2024-12-01 00:42:42 UTC,2024-12-01 00:42:42 UTC,1,chin_c51c3f62-978e-4de0-9deb-b895ffd9562a
2049,Alisios Restaurante,3,2024-12-01 00:42:18 UTC,2024-12-01 00:42:18 UTC,1,chin_a97d3bde-fa19-43b5-9f28-667287dbe0c8
2048,N3 Pasta,3,2024-11-26 16:18:09 UTC,2024-11-26 17:52:28 UTC,1,chin_1181dadf-b446-434b-a478-a56ff5a5b590
2047,Confetti Balloons,5,2024-11-26 16:17:50 UTC,2024-11-26 16:17:50 UTC,1,chin_da5ad05a-86d4-4e2d-b464-9efd6cbd8764
2046,Wagyu Burger by René,3,2024-11-26 16:10:24 UTC,2024-11-26 16:10:24 UTC,1,chin_b176fb82-aa46-4d20-9633-0ac14fcd3a61
2045,Snorkel and Beach Tour,5,2024-11-23 22:08:15 UTC,2024-11-23 22:11:34 UTC,1,chin_4b9e85c3-63cf-4072-b26f-ee640604233b
2044,Dr. Urban,5,2024-11-21 20:13:19 UTC,2024-11-21 20:13:19 UTC,1,chin_f778d4a3-5e05-4bbc-8025-90c34e65586e
2043,Culebra UTV Rental,5,2024-11-21 20:12:27 UTC,2024-11-21 20:12:27 UTC,1,chin_34f25156-baac-4386-a6e7-9d1a9972fb3f
2042,Crazy Wise Wings,3,2024-11-21 19:56:17 UTC,2024-11-21 19:56:17 UTC,1,chin_2745f8a0-42c6-4045-8d15-7943873363b7
2041,BLT Burgers & Pasta,3,2024-11-21 19:55:59 UTC,2024-11-21 19:55:59 UTC,1,chin_ce8d8015-5958-4a1f-9190-f0dfed84e18e
2040,ALEI Bar & Food,3,2024-11-21 19:55:33 UTC,2024-11-21 19:55:33 UTC,1,chin_07b22840-b9f9-47df-904d-7b7d5b5f3347
2039,Deleite,3,2024-11-21 19:55:10 UTC,2024-11-21 19:55:10 UTC,1,chin_9659866e-0452-451a-9441-f19871be0051
2038,Tacu-Tacu Peruvian Cuisine,3,2024-11-21 19:54:50 UTC,2024-11-21 19:54:50 UTC,1,chin_f2074628-bb44-40bf-917c-028d7736b2fe
2037,Pizza City,3,2024-11-21 19:54:22 UTC,2024-11-21 19:54:22 UTC,1,chin_b02e0742-b8e6-42f1-8657-4162dc288ff6
2036,Plantas Tropicales de Puerto Rico,5,2024-11-21 19:53:51 UTC,2024-11-21 19:53:51 UTC,1,chin_29bcb43c-3db3-4ed0-9e76-a01493690ea5
2035,Puerto Costero,3,2024-11-21 18:56:51 UTC,2024-11-21 18:56:51 UTC,1,chin_b6d505b9-78c5-4f4e-9a52-5ad5bad763a3
2034,Bieké Coffee Lounge,3,2024-11-21 18:56:17 UTC,2024-11-21 18:56:17 UTC,1,chin_7817a386-08b0-4b12-962f-ab82c2cba2d0
2033,El Pasillo 850,3,2024-11-21 18:55:48 UTC,2024-11-21 18:55:48 UTC,1,chin_603dee10-7a27-4f3f-97c2-fb8ac946aa62
2032,Bloom Bakery & More,3,2024-11-21 18:55:21 UTC,2024-11-21 18:55:21 UTC,1,chin_00d0a3a4-20a8-47e3-b202-0e1368c9cdb1
2031,Perfect Auto Detailing,5,2024-11-21 18:55:03 UTC,2024-11-21 18:55:03 UTC,1,chin_787b5ce6-6650-4dbf-b9e0-b39072d8501b
2030,Shine Spa,5,2024-11-21 18:54:45 UTC,2024-11-21 18:54:45 UTC,1,chin_edc9d6f2-431a-490d-a3d0-8dea279282cb
2029,Casa Café,3,2024-11-21 18:54:25 UTC,2024-11-21 18:54:25 UTC,1,chin_47f201d8-81fb-4583-8255-d6872ef5940b
2028,Vila Pets Grooming & More,5,2024-11-21 15:08:09 UTC,2024-11-21 15:08:09 UTC,1,chin_1e2b13f1-a0f5-4602-965a-6d9e4a9ccbc7
2027,Ana’s Cafe Restaurant,3,2024-11-21 15:07:35 UTC,2024-11-21 15:07:35 UTC,1,chin_3f6dc61a-5821-4564-b6c0-e6d31c199210
2026,La Cocina de Norma,3,2024-11-18 20:06:36 UTC,2024-11-18 20:06:36 UTC,1,chin_f1e1b401-5557-4a6a-a007-27add571a77d
2025,Angelicious,7,2024-11-15 16:51:42 UTC,2024-11-15 16:51:42 UTC,2,chin_2c51ea6c-a7b0-4506-9cb8-5dc5d5b52495
2024,AglioRosso,7,2024-11-15 16:51:20 UTC,2024-11-15 16:51:20 UTC,2,chin_978652e8-1970-4d62-95ac-bf2e537e5537
2023,KaiFish Poke,7,2024-11-15 16:51:08 UTC,2024-11-15 16:51:08 UTC,2,chin_073f88a7-d8a4-4637-8aa5-8d591de7edba
2022,Q' Rico Brunch & Restaurant,3,2024-11-01 11:10:18 UTC,2024-11-01 11:12:13 UTC,1,chin_050f4017-a207-43c6-9c08-1fcef503ece4
2021,Los Pescao,3,2024-10-31 22:27:49 UTC,2024-10-31 22:27:49 UTC,1,chin_bb49e030-3950-4c07-8240-dc75adf97c25
2020,Libreria Católica Anawim,5,2024-10-31 20:50:10 UTC,2024-10-31 20:50:10 UTC,1,chin_768434ac-16a5-4d1a-8411-3b68a291541d
2019,Gyros by Gelo,3,2024-10-31 20:48:49 UTC,2024-10-31 20:48:49 UTC,1,chin_42e6c154-e49f-4910-b9a2-fcc104f91730
2018,Don Pilón Burger,3,2024-10-31 20:48:31 UTC,2024-10-31 20:48:31 UTC,1,chin_c08404bd-8bb7-4288-925d-94907664ccba
2017,Taste Buds Bakery,3,2024-10-31 20:48:11 UTC,2024-10-31 20:48:11 UTC,1,chin_01f7809a-ebd1-43a3-8f6f-d4de7620c97f
2016,Blessed Mornings,3,2024-10-31 20:47:54 UTC,2024-10-31 20:47:54 UTC,1,chin_dc1dcf7d-5fbd-4efc-b620-66ad54d41cc1
2015,Ferretería The Colony,5,2024-10-30 22:20:53 UTC,2024-10-30 22:20:53 UTC,1,chin_7fd713b3-84d1-440b-91d0-72ac6467bfa0
2014,Soleil Steak and Seafood Restaurant,3,2024-10-30 22:20:30 UTC,2024-10-30 22:20:30 UTC,1,chin_9e2caf2c-e6ec-4e32-b395-94a7a1b8353e
2013,Acai Fusion,3,2024-10-30 22:20:02 UTC,2024-10-30 22:20:02 UTC,1,chin_f10689be-3931-456e-9f80-eccb7c2d919c
2012,Pizzella Condado,3,2024-10-29 16:57:35 UTC,2024-10-29 16:57:35 UTC,1,chin_370791eb-75ad-4679-82ce-db694ce7ed95
2011,Condom World,5,2024-10-29 15:36:48 UTC,2024-10-29 15:36:48 UTC,1,chin_1c9d2a87-09a2-4edc-9be5-32c9b08ca249
2010,Shalom Gifts & Coffee,5,2024-10-25 21:35:35 UTC,2024-10-25 21:35:35 UTC,1,chin_709eeac6-29c3-408e-b36e-45130e3bce2b
2009,Baia Baia Catering,7,2024-10-24 22:07:10 UTC,2024-10-24 22:07:10 UTC,2,chin_35cb29dd-e244-4fcd-baa9-c6e8adadbfa4
2008,Guerrero Xian,7,2024-10-24 22:06:47 UTC,2024-10-24 22:06:47 UTC,2,chin_81b84915-0980-4474-a96c-55bff7418e63
2007,Pastissima,7,2024-10-24 22:06:21 UTC,2024-10-24 22:06:21 UTC,2,chin_f3b1ab42-60d2-4810-8b9d-c04aa59eedc9
2006,De Akí Cocina Borinqueña,3,2024-10-24 17:30:03 UTC,2024-10-24 17:30:03 UTC,1,chin_386f4244-8491-45d6-a336-48a9bc4abad3
2005,Vino Mío,3,2024-10-24 17:29:45 UTC,2024-10-24 17:29:45 UTC,1,chin_2edbecb3-3df0-4b02-9203-d1630e7e4408
2004,Cafevino,3,2024-10-24 17:29:29 UTC,2024-10-24 17:29:29 UTC,1,chin_4bab5438-3419-4279-9f3f-ad8e3698d3f4
2003,Bliss Bakery,3,2024-10-24 17:29:03 UTC,2024-10-24 17:29:03 UTC,1,chin_afe5dcd3-02df-44e9-9e80-4d40e1ebc035
2002,Miraflores 19,3,2024-10-24 17:28:47 UTC,2024-10-24 17:28:47 UTC,1,chin_b5d34955-5aa3-4a60-8623-77866306b804
2001,Papas Wayne,3,2024-10-22 23:21:39 UTC,2024-10-22 23:21:39 UTC,1,chin_26fadd67-1c98-4944-bcd0-5e87bd0846d1
2000,Monroig Pharma Plus,5,2024-10-22 20:53:32 UTC,2024-10-22 20:53:32 UTC,1,chin_7abffb9b-1999-4114-9f78-878ff2eb4b34
1999,Pa' Picar,3,2024-10-22 20:53:08 UTC,2024-10-22 20:53:08 UTC,1,chin_c930e35a-b873-46a0-81b0-318397a5ce30
1998,Bello Glamour Esthetic Spa,5,2024-10-22 20:52:38 UTC,2024-10-22 20:52:38 UTC,1,chin_310235a2-18db-43c3-b0b6-5806680aec73
1997,Parguera Glassbottom Kayaking,5,2024-10-17 22:59:29 UTC,2024-10-17 22:59:29 UTC,1,chin_3fd57a74-fd41-4ff1-9b24-b363f86ed04d
1996,Identidad Cocktail Bar,3,2024-10-17 22:59:12 UTC,2024-10-17 22:59:12 UTC,1,chin_09d9d929-ea74-4d07-bcfd-203b3f28c854
1995,La Ricetta,3,2024-10-17 22:58:52 UTC,2024-10-17 22:58:52 UTC,1,chin_c6f4bbbb-ebd7-4a0e-ad01-8280f1a44244
1994,Stella Beachwear - Online Store,5,2024-10-17 22:57:37 UTC,2024-10-17 22:57:37 UTC,1,chin_7659eaf2-ea66-42ba-b3e3-664b750746e6
1993,El Cardumen Restaurant,3,2024-10-17 17:04:34 UTC,2024-10-17 17:04:34 UTC,1,chin_b43f7001-002b-4c7a-bbd0-3291f3a7b2a2
1992,Canela Coffee & Brunch,3,2024-10-17 17:04:00 UTC,2024-10-17 17:04:00 UTC,1,chin_c7f09a00-4ed5-4373-ba15-60c5aa052b18
1991,Creations Beauty Salon and Barber Shop,5,2024-10-17 17:03:27 UTC,2024-10-17 17:03:27 UTC,1,chin_9daf99fc-85da-4c56-955a-33d6f9f517b9
1990,Kataleya’s Rest,3,2024-10-17 17:02:56 UTC,2024-10-17 17:02:56 UTC,1,chin_3ae5576b-68a2-4b78-8c4b-ad4d03371edc
1989,D’Occasion Boutique,5,2024-10-17 17:02:17 UTC,2024-10-17 17:02:17 UTC,1,chin_3f72a6b0-1d36-4b78-85ab-cc870ae598dc
1988,Eco Adventures,5,2024-10-17 17:01:34 UTC,2024-10-17 17:01:34 UTC,1,chin_ac3cf77a-9479-46ca-896e-b3b62295ab89
1987,INGLOT,5,2024-10-16 05:48:00 UTC,2024-10-16 05:48:00 UTC,1,chin_768e3742-6a00-4145-a794-8247e6e5abc1
1986,DIONE,5,2024-10-16 05:47:39 UTC,2024-10-16 05:47:39 UTC,1,chin_919112d3-da09-4b87-9775-ab30a62270c9
1985,Shawarma Habibi,3,2024-10-10 14:50:40 UTC,2024-10-10 14:50:40 UTC,2,chin_05473e83-1cf1-4f60-a2cd-7fe9bcc12688
1984,Oceanía Spa Estética Integral,5,2024-10-10 14:50:01 UTC,2024-10-10 14:50:01 UTC,2,chin_8d3fea20-aeb3-4b81-824b-150c8036b666
1983,Downtown Coffeehouse,3,2024-10-10 14:49:40 UTC,2024-10-10 14:49:40 UTC,2,chin_efd5ab98-bff2-4e82-972b-35877a737918
1982,Gambrinus Pub & Grill,3,2024-10-10 14:49:23 UTC,2024-10-10 14:49:23 UTC,2,chin_dbff909b-9a4b-4fcb-a00f-797d85a4c31a
1981,Fonpets Store & Residence,5,2024-10-10 14:49:06 UTC,2024-10-10 14:49:06 UTC,2,chin_e4237ead-96d2-44f3-8c32-a70b93fb7909
1980,Santo Gusto 507,3,2024-10-10 14:48:52 UTC,2024-10-10 14:48:52 UTC,2,chin_311d92b1-de4c-40cd-a6af-f39747312c2a
1979,Shawarcizo (El Chino Cizo),3,2024-10-10 14:48:18 UTC,2024-10-10 14:48:18 UTC,2,chin_7bda4a42-7d19-44fb-82c7-73cb11364754
1978,Top Top Games,5,2024-10-10 14:47:32 UTC,2024-10-10 14:47:32 UTC,2,chin_7d8f9468-d5fd-4661-b686-a6da43d4405b
1977,Panda Nails Studio,5,2024-10-10 14:45:51 UTC,2024-10-10 14:45:51 UTC,2,chin_74f0a53d-9e0c-4dd4-a19f-176933fcfe2a
1976,Uvacafe,3,2024-10-10 14:45:30 UTC,2024-10-10 14:45:30 UTC,2,chin_7f3ee482-2f99-4c4c-9ec9-7bfd2463951b
1975,Deconos,3,2024-10-10 14:45:06 UTC,2024-10-10 14:45:06 UTC,2,chin_aaad9c04-fbf2-49c6-981d-4606f2fd7908
1974,Bear Munchies Food,3,2024-10-10 14:44:33 UTC,2024-10-10 14:44:33 UTC,2,chin_ad70e1b2-97c7-4187-b90e-02867f5669ac
1973,City of Rum,5,2024-10-10 14:41:13 UTC,2024-10-10 14:41:13 UTC,1,chin_aad0595f-da41-4f52-b3b8-ecc20e7e0fc8
1972,D&D Beauty Spa,5,2024-10-10 14:40:33 UTC,2024-10-10 14:40:33 UTC,1,chin_7b55b90e-a5da-4cc2-9315-c6491ba6e054
1971,Donde No Te Ven,3,2024-10-10 14:40:12 UTC,2024-10-10 14:40:12 UTC,1,chin_bd66e8fd-1bb4-40f6-8ad9-5cfb3a7028ae
1970,Wild Wings,7,2024-10-09 20:02:18 UTC,2024-10-09 20:02:18 UTC,2,chin_2cc7e067-ffaf-474c-bf6f-7e4fd99ad4a8
1969,Salitre Craft Beer,5,2024-10-01 20:24:36 UTC,2024-10-01 20:24:36 UTC,1,chin_15a417d0-aa46-4699-a348-4f6c536b9474
1968,Altamira Bakery,3,2024-10-01 20:23:51 UTC,2024-10-01 21:46:24 UTC,1,chin_510d918e-6c5d-44b0-8ac7-c09bbc77a212
1967,Agro Centro Comercial ABBA,5,2024-10-01 20:23:15 UTC,2024-10-01 20:23:15 UTC,1,chin_3f3d18f2-5491-4552-a5cd-f5df9345a725
1966,Mónaco Restaurant,3,2024-10-01 10:41:46 UTC,2024-10-01 10:41:46 UTC,1,chin_79e45f47-facf-49a4-823a-9c28bc8591a3
1965,Kambuy Pizza & Bar,3,2024-09-27 21:31:55 UTC,2024-09-27 21:31:55 UTC,1,chin_fe4bee8f-c2b8-43db-b31d-061c57429de5
1964,La Nueva Cobacha,3,2024-09-27 21:31:26 UTC,2024-09-27 21:31:26 UTC,1,chin_ebfe53a2-1a81-4c49-9e26-b2366d67e79d
1963,La Paz Pizza,3,2024-09-27 21:29:05 UTC,2024-09-27 21:29:05 UTC,1,chin_c05b4107-e525-40ed-8bf3-5ac9fd941ddb
1962,A La Chingada,3,2024-09-27 21:28:41 UTC,2024-09-27 21:28:41 UTC,1,chin_b9bbed82-7202-4bde-abab-223cf6eddfe3
1961,Risas,3,2024-09-27 21:28:20 UTC,2024-09-27 21:28:20 UTC,1,chin_b3517f6e-759b-4f8c-afd2-9482497cff1c
1960,Bebo's Pinchos,3,2024-09-27 21:28:01 UTC,2024-09-27 21:28:01 UTC,1,chin_e6099d56-d8b8-4041-aaf5-eb8588dadaac
1959,Fry Factory,3,2024-09-27 21:27:46 UTC,2024-09-27 21:27:46 UTC,1,chin_52d34036-f8b9-49a1-879d-3d4f7b611813
1958,Onetwo Puerto Rico,5,2024-09-26 21:16:16 UTC,2024-09-26 21:16:16 UTC,1,chin_f0dbed8a-10ad-478a-879b-dcad195b16dc
1957,Platanean2 and Downtown Pizza,3,2024-09-26 21:15:13 UTC,2024-09-26 21:15:13 UTC,1,chin_62ad6b83-166f-4eaf-ab27-31edeab1af6e
1956,Luis & Jacky's Pizza,3,2024-09-26 17:15:30 UTC,2024-09-26 17:15:30 UTC,1,chin_ec2f843e-ffc3-4474-8de5-0d1f07795405
1955,Nueve 46 Cuisine,3,2024-09-26 17:14:18 UTC,2024-09-26 17:14:18 UTC,1,chin_56027cd3-52df-4e7c-a80d-929330601832
1954,Tu Bowl PR,3,2024-09-26 17:13:26 UTC,2024-09-26 17:13:26 UTC,1,chin_91303b0b-36a1-4bab-9edc-77c79e791371
1953,El Bohío Bar and Grill,3,2024-09-26 17:13:01 UTC,2024-09-26 17:13:01 UTC,1,chin_eb764a9e-5c6a-497b-b333-458e78f911e6
1952,Don Tachi Coffee Shop,3,2024-09-26 17:12:38 UTC,2024-09-26 17:12:38 UTC,1,chin_d5551e2e-42d0-4d47-bdc1-5f0e6d269a30
1951,Pizza 2 Go,3,2024-09-23 20:43:39 UTC,2024-09-23 20:43:39 UTC,1,chin_2c8d0e24-6071-4dc5-8f3f-c8988458ba77
1950,Sastrería Lindsay,5,2024-09-23 20:43:19 UTC,2024-09-23 20:43:19 UTC,1,chin_ab5d69eb-5ff0-4dd9-83b8-cacb50b0e63f
1949,Cajita e' Pollo,3,2024-09-20 22:24:40 UTC,2024-09-20 22:24:40 UTC,1,chin_e28051ad-e4ad-4fdc-ad98-727dcb7723c1
1948,Agrocentro Los Topos,5,2024-09-20 22:24:26 UTC,2024-09-20 22:24:26 UTC,1,chin_fb2e0e03-9c77-435d-a12c-57921edb34c3
1947,The Town Bistro Café,3,2024-09-18 23:03:34 UTC,2024-09-18 23:03:34 UTC,1,chin_ca987e5d-d574-461a-afe0-209f9e638cd3
1946,Farmacia Nored,5,2024-09-18 23:03:09 UTC,2024-09-18 23:03:09 UTC,1,chin_bf15c77b-7e85-480d-8ffa-a35e44def310
1945,El Nuevo Chuletón,3,2024-09-18 23:02:42 UTC,2024-09-18 23:02:42 UTC,1,chin_3acbe52a-1a3d-42e2-8cc3-2025969dbb83
1944,Medical Supply Store,7,2024-09-18 20:54:57 UTC,2024-09-18 20:54:57 UTC,2,chin_8fec4004-9d98-4c42-9672-741480bb8686
1943,Freya Estética,7,2024-09-18 20:54:46 UTC,2024-09-18 20:54:46 UTC,2,chin_ca674976-c945-40ad-97c1-60ac99c27cc1
1942,Panadería Parque Omar,7,2024-09-18 20:54:33 UTC,2024-09-18 20:54:33 UTC,2,chin_16b6e566-8c9f-4764-9500-3697ec26e3b6
1941,Helénico Griego,7,2024-09-18 20:54:18 UTC,2024-09-18 20:54:18 UTC,2,chin_333d14ce-5049-4f84-a328-d6750b140d72
1940,Relaxare Estética y Spa,7,2024-09-18 20:54:07 UTC,2024-09-18 20:54:07 UTC,2,chin_4d9c7068-0a8c-4d4b-b105-cab825711b8d
1939,Kappers 507,7,2024-09-18 20:53:54 UTC,2024-09-18 20:53:54 UTC,2,chin_4e0a25c6-b534-471b-acde-684125783e7d
1938,Green Bowls Acai • Brunch • Dinner,3,2024-09-13 22:26:48 UTC,2024-09-13 22:26:48 UTC,1,chin_79900961-803e-4460-9921-46867239e88e
1937,Panadería y Repostería Espino,3,2024-09-13 16:27:00 UTC,2024-09-13 16:27:00 UTC,1,chin_06d73f5e-1576-4d82-8a05-3a486f0c7c66
1936,Cely Bakery,3,2024-09-13 16:21:53 UTC,2024-09-13 16:21:53 UTC,1,chin_fa4bdf01-b98f-401c-a0c8-7fecee673a58
1935,Pizza Time to Go,3,2024-09-13 00:32:26 UTC,2024-09-13 00:32:26 UTC,1,chin_af28df1b-7b61-4576-9972-db829abbe54e
1934,Bakery 65,3,2024-09-12 17:34:40 UTC,2024-09-12 17:34:59 UTC,1,chin_390a3ec6-8053-4bf2-a52b-427016a4d33e
1933,Bakhita Restaurant,3,2024-09-12 02:02:54 UTC,2024-09-12 02:02:54 UTC,1,chin_506ad2f6-c999-426f-86b1-c276c3f21fd4
1932,Affogato Gelato,3,2024-09-12 02:02:35 UTC,2024-09-12 02:02:35 UTC,1,chin_5b8f5ca6-b998-4c44-be3f-a772a7f6533e
1931,D' Ponke Cake and Eatery,5,2024-09-12 02:02:18 UTC,2024-09-12 02:02:18 UTC,1,chin_dc616976-ed1b-4af4-a304-f5b63174756d
1930,Venus Boutique PR,5,2024-09-12 02:01:35 UTC,2024-09-12 02:01:35 UTC,1,chin_47e22483-3554-4e60-a60c-451b5faf9396
1929,Avis Budget Group - LT Travel,5,2024-09-12 02:01:19 UTC,2024-09-12 02:01:19 UTC,1,chin_fc147360-09fc-4bcc-86ed-a9c1f17d51ff
1928,Bisuarte Beads,5,2024-09-12 02:00:58 UTC,2024-09-12 02:00:58 UTC,1,chin_33431411-8bd7-4742-93d5-ca25b94361d6
1927,El Gastro Spot,3,2024-09-12 02:00:39 UTC,2024-09-12 02:00:39 UTC,1,chin_9aa05eb6-1ef5-4c66-ad2f-58f773dae7d9
1926,Lechones To Go,3,2024-09-12 02:00:08 UTC,2024-09-12 02:00:08 UTC,1,chin_564e7039-7ac8-40ec-a387-fc2238c7bb62
1925,Fetch PR,5,2024-09-12 01:59:51 UTC,2024-09-12 01:59:51 UTC,1,chin_b6ad61ae-dab0-4be2-a787-2b2a8ca81636
1924,San Guich,3,2024-09-12 01:59:15 UTC,2024-09-12 01:59:15 UTC,1,chin_481719ad-fda6-4138-bd4f-900dacda7b17
1923,Fiesta y Globos,5,2024-09-12 01:58:58 UTC,2024-09-12 01:58:58 UTC,1,chin_429b2d37-cf58-4d0d-b046-8693c458b7d9
1922,The Cellular Place,5,2024-09-12 01:58:40 UTC,2024-09-12 01:58:40 UTC,1,chin_e19e4e84-dfc3-4692-a6f9-0a3b18e7d9a5
1921,La Cocina de la Peatonal,7,2024-09-11 22:59:14 UTC,2024-09-11 22:59:14 UTC,2,chin_aa7770cb-b220-4e02-9a3b-e1c4d4573950
1920,Rock Burger,7,2024-09-11 22:59:02 UTC,2024-09-11 22:59:02 UTC,2,chin_c4eedddd-d61b-4baf-911c-a0e6fca50d3d
